,list_name,name,label,,no colon
23,FB_NORTH,Cleome-viscosa,Cleome viscosa - Tickweed,,7
24,FB_NORTH,Clitorea-ternatea,Clitorea ternatea - Blue Pea,,9
25,FB_NORTH,Coldenia-procumbens,Coldenia procumbens - Coldenia,,9
26,FB_NORTH,Commelina-ensifolia,Commelina ensifolia - Wandering Jew,,10
27,FB_NORTH,Commelina-lanceolata,Commelina lanceolata - Wandering Jew,,10
28,FB_NORTH,Convolvulus-sp.,Convolvulus sp. - Australian Bindweed,,12
29,FB_NORTH,Corchorus-sidoides,Corchorus sidoides - Flannel Jute,,10
30,FB_NORTH,Corchorus-sp.,Corchorus sp. - Jute,,10
31,FB_NORTH,Cressa-cretica,Cressa cretica - Rosinweed,,7
32,FB_NORTH,Crotalaria-crispata,Crotalaria crispata - Kimberley Horse Poison,,11
33,FB_NORTH,Crotalaria-dissitiflora,Crotalaria dissitiflora - Grey Rattlepod,,11
34,FB_NORTH,Crotalaria-medicaginea,Crotalaria medicaginea - Trefoil Rattlepod,,11
35,FB_NORTH,Crotalaria-montana,Crotalaria montana - Rattlepod,,11
36,FB_NORTH,Crotalaria-novae-hollandiae,Crotalaria novae-hollandiae - New Holland Rattlepod,,11
37,FB_NORTH,Crotalaria-sp.,Crotalaria sp. - Rattlepod,,11
38,FB_NORTH,Cucumis-melo,Cucumis melo - Bush Cucumber,,8
39,FB_NORTH,Cullen-australasicum,Cullen australasicum - Tall Verbine,,7
40,FB_NORTH,Cullen-cinereum,Cullen cinereum - Annual Verbine,,7
41,FB_NORTH,Cyperus-bifax,Cyperus bifax - Downs Nutgrass,,8
42,FB_NORTH,Cyperus-sp.,Cyperus sp. - Sedge,,8
44,FB_NORTH,Datura-ferox,Datura ferox - Thornapple,,7
45,FB_NORTH,Desmodium-muelleri,Desmodium muelleri - Mueller's Necklace Pea,,10
46,FB_NORTH,Euphorbia-tannensis,Euphorbia tannensis - Desert Spurge,,10
47,FB_NORTH,Fimbristylis-dichotoma,Fimbristylis dichotoma - Eight Day Sedge,,13
48,FB_NORTH,Fimbristylis-phaeoleuca,Fimbristylis phaeoleuca - Sedge,,13
49,FB_NORTH,Fimbristylis-simulans,Fimbristylis simulans - Desert Fringe Rush,,13
50,FB_NORTH,Fimbristylis-sp.,Fimbristylis sp. - Sedge,,13
51,FB_NORTH,Flaveria-australasica,Flaveria australasica - Speedy Weed,,9
52,FB_NORTH,Flemingia-pauciflora,Flemingia pauciflora - Flemings Bush,,10
53,FB_NORTH,Flemingia-paucifolia,Flemingia paucifolia - Flemings Bush,,10
54,FB_NORTH,Glycine-falcata,Glycine falcata - Fringed Glycine,,8
55,FB_NORTH,Gomphrena-breviflora,Gomphrena breviflora - White Gomphrena,,10
56,FB_NORTH,Gomphrena-canescens,Gomphrena canescens - Batchelor’S Buttons,,10
57,FB_NORTH,Gomphrena-conica,Gomphrena conica - Fluffy Gomphrena,,10
58,FB_NORTH,Gomphrena-lanata,Gomphrena lanata - Husband's Buttons,,10
59,FB_NORTH,Gomphrena-sp.,Gomphrena sp. - Gomphrena,,10
60,FB_NORTH,Goodenia-lunata,Goodenia lunata - Hairy Goodenia,,9
61,FB_NORTH,Goodenia-ramelii,Goodenia ramelii - Goodenia,,9
62,FB_NORTH,Goodenia-scaevolina,Goodenia scaevolina - Blue Fan Flower,,9
63,FB_NORTH,Goodenia-sp.,Goodenia sp. - Goodenia,,9
64,FB_NORTH,Goodenia-strangfordii,Goodenia strangfordii - Wide-Leaved Goodenia,,9
65,FB_NORTH,Grewia-retusifolia,"Grewia retusifolia - Emu Bush, Dogs Balls",,7
66,FB_NORTH,Halgania-solanacea,Halgania solanacea - Halgania,,9
67,FB_NORTH,Halosarcia-indica,Halosarcia indica - Samphire,,11
68,FB_NORTH,Heliotropium-brachythrix,Heliotropium brachythrix - Heliotrope,,13
69,FB_NORTH,Heliotropium-polycarpaea,Heliotropium polycarpaea - Heliotrope,,13
70,FB_NORTH,Heliotropium-sp.,Heliotropium sp. - Heliotrope,,13
71,FB_NORTH,Heliotropium-tanythrix,Heliotropium tanythrix - Heliotrope,,13
72,FB_NORTH,Heliotropium-tenuifolium,Heliotropium tenuifolium - Heliotrope,,13
73,FB_NORTH,Hibiscus-pentaphyllus,Hibiscus pentaphyllus - Five-Leaflet Hibiscus,,9
74,FB_NORTH,Highenia-lunata,Highenia lunata - Hairy Highenia,,9
75,FB_NORTH,Hyptis-suaveolens,Hyptis suaveolens - Hyptis,,7
76,FB_NORTH,Indigofera-linifolia,Indigofera linifolia - Native Indigo,,11
77,FB_NORTH,Indigofera-linnaei,Indigofera linnaei - Birdsville Indigo,,11
78,FB_NORTH,Ipomoea-muelleri,Ipomoea muelleri - Native Morning Glory,,8
79,FB_NORTH,Jacquemontia-pannosa,Jacquemontia pannosa - Snake Stem,,13
80,FB_NORTH,Ludwigia-perennis,Ludwigia perennis - Upright Primrose,,9
81,FB_NORTH,Maireana-villosa,Maireana villosa - Silky Bluebush,,9
82,FB_NORTH,Malvastrum-americanum,Malvastrum americanum - Malvastrum,,11
83,FB_NORTH,Malvastrum-spicatum,Malvastrum spicatum - Spiked Malvasttum,,11
84,FB_NORTH,Marsilea-drummondii,Marsilea drummondii - Common Nardoo,,9
85,FB_NORTH,Marsilea-sp.,Marsilea sp. - Nardoo,,9
86,FB_NORTH,Martynia-annua,Martynia annua - Devils Claw (Weed),,9
87,FB_NORTH,Mukia-maderaspatana,Mukia maderaspatana - Red Cucumber,,6
88,FB_NORTH,Neptunia-dimorphantha,Neptunia dimorphantha - Sensitive Plant,,9
89,FB_NORTH,Neptunia-gracilis,Neptunia gracilis - Native Sensitive Plant,,9
90,FB_NORTH,Neptunia-monosperma,Neptunia monosperma - Sensitive Plant,,9
91,FB_NORTH,Neptunia-sp.,Neptunia sp. - Sensitive Plant,,9
92,FB_NORTH,Newcastelia-sp.,Newcastelia sp. - Native Sage,,12
93,FB_NORTH,Operculina-aequisepala,Operculina aequisepala - Onion Vine,,11
94,FB_NORTH,Passiflora-foetida,Passiflora foetida - Wild Passionfruit,,11
95,FB_NORTH,Peripleura-hispidula,Peripleura hispidula - Fuzzweed,,11
96,FB_NORTH,Persicaria-attenuata,Persicaria attenuata - Knotweed,,11
97,FB_NORTH,Phyllanthus-maderaspatensis,Phyllanthus maderaspatensis - Spurge,,12
98,FB_NORTH,Physalis-minima,Physalis minima - Wild Gooseberry,,9
99,FB_NORTH,Pimelea-punicea,Pimelea punicea - Pimelea,,8
100,FB_NORTH,Polycarpaea-longiflora,Polycarpaea longiflora - Red Polycarpaea,,12
101,FB_NORTH,Polycarpaea-spirostylis,Polycarpaea spirostylis - Northern Pretty Polly,,12
102,FB_NORTH,Polymeria-ambigua,Polymeria ambigua - Creeping Bindweed,,10
103,FB_NORTH,Polymeria-longifolia,Polymeria longifolia - Erect Bindweed,,10
104,FB_NORTH,Portulaca-digyna,Portulaca digyna - Pigweed,,10
105,FB_NORTH,Portulaca-sp.,Portulaca sp. - Pigweed,,10
106,FB_NORTH,Psoralea-australascia,Psoralea australascia - Tall Verbine,,9
107,FB_NORTH,Pterocaulon-serrulatum,Pterocaulon serrulatum - Fruit Salad Plant,,12
108,FB_NORTH,Pterocaulon-sphacelatum,Pterocaulon sphacelatum - Fruit Salad Plant,,12
109,FB_NORTH,Ptilotus-calostachyus,Ptilotus calostachyus - Weeping Mulla Mulla,,9
110,FB_NORTH,Ptilotus-exaltatus,Ptilotus exaltatus - Lamb's Tail,,9
111,FB_NORTH,Ptilotus-fusiformis,Ptilotus fusiformis - Pom Pom Bottlebrush,,9
112,FB_NORTH,Ptilotus-macrocephalus,Ptilotus macrocephalus - Large Green Pussytail,,9
113,FB_NORTH,Ptilotus-obovatus,Ptilotus obovatus - Smoke Bush,,9
114,FB_NORTH,Ptilotus-polystachyus,Ptilotus polystachyus - Long Tails,,9
115,FB_NORTH,Ptilotus-schwartzii,Ptilotus schwartzii - Horse Mulla Mulla,,9
116,FB_NORTH,Ptilotus-sp.,Ptilotus sp. - Mulla Mulla,,9
117,FB_NORTH,Ptilotus-spicatus,Ptilotus spicatus - Red Lambs Tail,,9
118,FB_NORTH,Rhynchosia-minima,Rhynchosia minima - Native Pea,,11
120,FB_NORTH,Rostellularia-adscendens,Rostellularia adscendens - Pink Tongues,,14
121,FB_NORTH,Scaevola-amblyanthera,Scaevola amblyanthera - Fan Flower,,9
122,FB_NORTH,Scaevola-sp.,Scaevola sp. - Fan Flower,,9
123,FB_NORTH,Sclerolaena-bicornis,Sclerolaena bicornis - Goathead Burr,,12
124,FB_NORTH,Sclerolaena-sp.,Sclerolaena sp. - Copper Burr,,12
125,FB_NORTH,Sesbania-benthamiana,Sesbania benthamiana - Pea Bush,,9
126,FB_NORTH,Sesbania-brachycarpa,Sesbania brachycarpa - Purple Sesbania Pea,,9
127,FB_NORTH,Sesbania-cannabina,Sesbania cannabina - Yellow Pea Bush,,9
128,FB_NORTH,Sesbania-muelleri,Sesbania muelleri - Tall Sesbania Pea,,9
129,FB_NORTH,Sesbania-sp.,Sesbania sp. - Sesbania Pea,,9
130,FB_NORTH,Sida-acuta,Sida acuta - Spinyhead Sida,,5
131,FB_NORTH,Sida-cleisocalyx,Sida cleisocalyx - Sponge Sida,,5
132,FB_NORTH,Sida-cordifolia,Sida cordifolia - Flannel Weed,,5
133,FB_NORTH,Sida-fibulifera,Sida fibulifera - Pin Sida,,5
134,FB_NORTH,Sida-platycalyx,Sida platycalyx - Teddy Bears Arsehole,,5
135,FB_NORTH,Sida-rhombifolia,Sida rhombifolia - Paddy's Lucerne,,5
136,FB_NORTH,Sida-sp.,Sida sp. - Sida,,5
137,FB_NORTH,Sida-spinosa,Sida spinosa - Spiny Sida,,5
138,FB_NORTH,Sida-trichopoda,Sida trichopoda - High Sida,,5
139,FB_NORTH,Sida-trichopodia,Sida trichopodia - Tall Sida,,5
140,FB_NORTH,Solanum-ellipticum,Solanum ellipticum - Potato Bush,,8
141,FB_NORTH,Solanum-esuriale,Solanum esuriale - Quena,,8
142,FB_NORTH,Solanum-quadriloculatum,Solanum quadriloculatum - Wild Tomato,,8
143,FB_NORTH,Solanum-sp.,Solanum sp. - Wild Tomato,,8
144,FB_NORTH,Solanum-tumulicola,Solanum tumulicola - Black Soil Wild Tomato,,8
145,FB_NORTH,Spermacoce-argillacea,Spermacoce argillacea - Australian Spermacoce,,11
146,FB_NORTH,Spermacoce-sp.,Spermacoce sp. - Spermacoce,,11
147,FB_NORTH,Sphaeranthus-indicus,Sphaeranthus indicus - Minty Pom Poms,,13
148,FB_NORTH,Stemodia-glabella,Stemodia glabella - Smooth Blue Rod,,9
149,FB_NORTH,Stemodia-grossa,Stemodia grossa - Marsh Stemodia,,9
150,FB_NORTH,Stemodia-lythrifolia,Stemodia lythrifolia - Blue Rod,,9
151,FB_NORTH,Stemodia-sp.,Stemodia sp - Blue Rod,,9
152,FB_NORTH,Stemodia-viscosa,Stemodia viscosa - Sticky Blue Rod,,9
153,FB_NORTH,Streptoglossa-adscendens,Streptoglossa adscendens - Desert Daisy,,14
154,FB_NORTH,Streptoglossa-bubakii,Streptoglossa bubakii - Mint Bush,,14
155,FB_NORTH,Streptoglossa-odora,Streptoglossa odora - Aromatic Daisy,,14
156,FB_NORTH,Stylosanthes-hamata,Stylosanthes hamata - Caribbean Stylo,,13
157,FB_NORTH,Stylosanthes-scabra,Stylosanthes scabra - Seca Stylo,,13
158,FB_NORTH,Stylosanthes-sp.,Stylosanthes sp. - Stylo,,13
159,FB_NORTH,Tephrosia-rosea,Tephrosia rosea - Flinders River Poison,,10
160,FB_NORTH,Tephrosia-sp.,Tephrosia sp. - Tephrosia,,10
161,FB_NORTH,Trichodesma-zeylanicum,Trichodesma zeylanicum - Camel Bush,,12
163,FB_NORTH,Triumfetta-plumigera,Triumfetta plumigera - Feathered Burbank,,11
164,FB_NORTH,Triumfetta-sp.,Triumfetta sp. - Burbank,,11
165,FB_NORTH,Waltheria-indica,Waltheria indica - Waltheria,,10
166,FB_NORTH,Wedelia-asperrima,Wedelia asperrima - Sunflower Daisy,,8
168,FB_NORTH,Xanthium-pungens,Xanthium pungens - Noogoora Burr,,9
169,FB_NORTH,other1,Other species 1,,no colon
170,FB_NORTH,other2,Other species 2,,no colon
171,FB_NORTH,other3,Other species 3,,no colon
172,FB_NORTH,other4,Other species 4,,no colon
0,FB_SOUTH,Abutilon-leucopetalum,Abutilon leucopetalum - Lantern Bush,,9
1,FB_SOUTH,Abutilon-otocarpum,Abutilon otocarpum - Desert Chinese Lantern,,9
2,FB_SOUTH,Abutilon-sp.,Abutilon sp. - Abutilon,,9
3,FB_SOUTH,Achyranthes-aspera,Achyranthes aspera - Chaff Flower,,12
4,FB_SOUTH,Alternanthera-nodiflora,Alternanthera nodiflora - Common Joyweed,,14
5,FB_SOUTH,Aluta-maisonneuvei-subsp.-maisonneuvei,Aluta maisonneuvei subsp. maisonneuvei - Aluta maisonneuvei subsp. Maisonneuvei,,6
6,FB_SOUTH,Arabidella-glaucescens,Arabidella glaucescens - Arabidella,,11
7,FB_SOUTH,Aster-sp.,Aster sp. - Aster sp.,,6
8,FB_SOUTH,Blennodia-canescens,Blennodia canescens - Native Stock,,10
9,FB_SOUTH,Boerhavia-coccinea,Boerhavia coccinea - Scarlet Spiderling,,10
10,FB_SOUTH,Boerhavia-sp.,Boerhavia sp - Tarvine,,10
11,FB_SOUTH,Bonamia-media,Bonamia media - Common Bonamia,,8
13,FB_SOUTH,Brachyscome-ciliaris,"Brachyscome ciliaris - Brachyscome, Variable Daisy",,12
14,FB_SOUTH,Brachyscome-ciliaris-var.-lanuginosa,Brachyscome ciliaris var. lanuginosa - Brachyscome Ciliaris Var. Lanuginosa,,12
12,FB_SOUTH,Brachyscome-sp.,Brachyscome - Daisy,,12
15,FB_SOUTH,Calandrinia-balonensis,Calandrinia balonensis - Broad-Leaf Parrakeelya,,12
16,FB_SOUTH,Calandrinia-disperma,Calandrinia disperma - Calandrinia,,12
17,FB_SOUTH,Calandrinia-sp.,Calandrinia sp. - Parakeelya Sp,,12
18,FB_SOUTH,Calandrinia-reticulata,Calandrinia reticulata - Calandrinia Reticulata,,12
19,FB_SOUTH,Calocephalus-platycephalus,Calocephalus platycephalus - Yellow Billy Buttons,,13
20,FB_SOUTH,Calotis-hispidula,Calotis hispidula - Bogan Flea,,8
21,FB_SOUTH,Cheilanthes-lasiophylla,Cheilanthes lasiophylla - Woolly Cloak Fren,,12
22,FB_SOUTH,Cheilanthes-seiberi,Cheilanthes seiberi - Mulga Fern,,12
23,FB_SOUTH,Chrysocephalum-apiculatum,Chrysocephalum apiculatum - Common Everlasting,,15
24,FB_SOUTH,Chthonocephalus-pseudevax,"Chthonocephalus pseudevax - Chthonocephalus, Ground-Heads",,16
25,FB_SOUTH,Citrullus-lanatus,Citrullus lanatus - Wild Melon,,10
26,FB_SOUTH,Citrullus-sp.,Citrullus sp. - Melon,,10
27,FB_SOUTH,Cleome-viscosa,Cleome viscosa - Tickweed,,7
28,FB_SOUTH,Convolvulus-clementii,Convolvulus clementii - Bindweed,,12
29,FB_SOUTH,Convolvulus-remotus,Convolvulus remotus - Convolvulus Remotus,,12
30,FB_SOUTH,Crotalaria-eremaea-subsp.-eremaea,"Crotalaria eremaea subsp. eremaea - Crotalaria, Desert Rattlepod, Rattlepod",,11
31,FB_SOUTH,Crotalaria-medicaginea-var.-indeterminate,Crotalaria medicaginea var. indeterminate - Crotalaria medicaginea var. indeterminate,,11
32,FB_SOUTH,Crotalaria-sp.,Crotalaria sp. - Crotalaria sp.,,11
33,FB_SOUTH,Dissocarpus-paradoxus,Dissocarpus paradoxus - Cannonball Burr,,12
34,FB_SOUTH,Dodonaea-viscosa-subsp.-angustissima,Dodonaea viscosa subsp. angustissima - Sticky Hopbush,,9
35,FB_SOUTH,Dysphania-melanocarpa,Dysphania melanocarpa - Black Crumbweed,,10
36,FB_SOUTH,Ehretia-saligna,Ehretia saligna - Coonta,,8
37,FB_SOUTH,Einadia-nutans,Einadia nutans - Climbing Saltbush,,8
38,FB_SOUTH,Eremophea-spinosa,Eremophea spinosa - Eremophea spinosa,,10
39,FB_SOUTH,Erodium-angustilobum,Erodium angustilobum - Erodium,,8
40,FB_SOUTH,Erodium-cygnorum,Erodium cygnorum - Blue Crowfoot,,8
44,FB_SOUTH,Euphorbia-drummondii,Euphorbia drummondii - Caustic Weed,,10
42,FB_SOUTH,Euphorbia-sp.,Euphorbia sp. - Euphorbia sp.,,10
43,FB_SOUTH,Euphorbia-tannensis-subsp.-eremophila,Euphorbia tannensis subsp. Eremophila - Desert Spurge,,10
45,FB_SOUTH,Euphorbia-tannensis,Euphorbia tannensis - Desert Spurge,,10
46,FB_SOUTH,Evolvulus-alsinoides,Evolvulus alsinoides - Dwarf Morning Glory,,10
47,FB_SOUTH,Evolvulus-alsinoides-var.-indeterminate,Evolvulus alsinoides var. indeterminate - Tropical Speedwell,,10
48,FB_SOUTH,Frankenia-sp.,Frankenia sp. - Sea Heath,,10
49,FB_SOUTH,Goodenia-lunata,Goodenia lunata - Hairy Goodenia,,9
50,FB_SOUTH,Goodenia-ramelii,Goodenia ramelii - Goodenia Ramelii,,9
52,FB_SOUTH,Goodenia-cycloptera,Goodenia cycloptera - Serrated Goodenia,,9
51,FB_SOUTH,Goodenia-sp.,Goodenia sp. - Goodenia sp.,,9
53,FB_SOUTH,Haloragis-sp.,Haloragis sp. - Mulga Nettle,,10
54,FB_SOUTH,Heliotropium-conocarpum,Heliotropium conocarpum - Heliotropium conocarpum,,13
55,FB_SOUTH,Heliotropium-sp.,Heliotropium sp. - Heliotrope,,13
56,FB_SOUTH,Indigofera-colutea,Indigofera colutea - Sticky Indigo,,11
57,FB_SOUTH,Indigofera-linifolia,Indigofera linifolia - Native Indigo,,11
58,FB_SOUTH,Indigofera-linnaei,Indigofera linnaei - Birdsville Indigo,,11
59,FB_SOUTH,Indigofera-sp.,Indigofera sp - Indigofera,,11
61,FB_SOUTH,Ipomoea-polymorpha,Ipomoea polymorpha - Silky Cow-Vine,,8
60,FB_SOUTH,Ipomoea-sp.,Ipomoea sp. - Ipomoea,,8
62,FB_SOUTH,Ixiochlamys-sp.,Ixiochlamys sp. - Daisy,,12
63,FB_SOUTH,Lechenaultia-divaricata,Lechenaultia divaricata - Tangled Lechenaultia,,13
64,FB_SOUTH,Lepidium-muelleriferdinandi,Lepidium muelleriferdinandi - Mueller's Peppercress,,9
65,FB_SOUTH,Lepidium-phlebopetalum,Lepidium phlebopetalum - Veined Peppercress,,9
66,FB_SOUTH,Lepidium-sp.,Lepidium sp. - Peppercress,,9
67,FB_SOUTH,Lepidium-strongylophyllum,"Lepidium strongylophyllum - Lepidium, Rare Peppercress, Bull Peppercress",,9
68,FB_SOUTH,Leptosema-chambersii,Leptosema chambersii - Leptosema chambersii,,10
69,FB_SOUTH,Leucochrysum-fitzgibbonii,Leucochrysum fitzgibbonii - Leucochrysum fitzgibbonii,,13
70,FB_SOUTH,Leucochrysum-stipitatum,Leucochrysum stipitatum - Leucochrysum stipitatum,,13
71,FB_SOUTH,Malvastrum-americanum,Malvastrum americanum - Malvastrum,,11
72,FB_SOUTH,Marsilea-drummondii,Marsilea drummondii - Nardoo,,9
73,FB_SOUTH,Neptunia-monosperma,Neptunia monosperma - Sensitive Plant,,9
74,FB_SOUTH,Osteocarpum-salsuginosum,Osteocarpum salsuginosum - Bonefruit,,12
75,FB_SOUTH,Peplidium-foecundum,Peplidium foecundum - Peplidium,,10
77,FB_SOUTH,Phyllanthus-exilis,Phyllanthus exilis - Phyllanthus exilis,,12
76,FB_SOUTH,Phyllanthus-sp.,Phyllanthus sp. - Spurge,,12
78,FB_SOUTH,Pimelea-penicillaris,"Pimelea penicillaris - Pimelea, Sandhill Riceflower",,8
79,FB_SOUTH,Pimelea-simplex,Pimelea simplex - Rice Flower,,8
80,FB_SOUTH,Portulaca-oleracea,"Portulaca oleracea - Munyeroo, Pigweed",,10
81,FB_SOUTH,Portulaca-sp.,Portulaca sp. - Pigweed,,10
82,FB_SOUTH,Pterocaulon-sphacelatum,Pterocaulon sphacelatum - Fruit Salad Plants,,12
83,FB_SOUTH,Ptilotis-sessilifolius,Ptilotis sessilifolius - Crimson Foxtail,,9
84,FB_SOUTH,Ptilotus-helipteroides-var.-helipteroides,Ptilotus helipteroides var. helipteroides - Ptilotus helipteroides var. helipteroides,,9
85,FB_SOUTH,Ptilotus-obovatus,Ptilotus obovatus - Cotton Bush,,9
86,FB_SOUTH,Ptilotus-obovatus-var.-griseus,Ptilotus obovatus var. griseus - Ptilotus obovatus var. griseus,,9
87,FB_SOUTH,Ptilotus-obovatus-var.-indeterminate,Ptilotus obovatus var. indeterminate - Silver Tails,,9
88,FB_SOUTH,Ptilotus-obovatus-var.-obovatus,Ptilotus obovatus var. obovatus - Ptilotus obovatus var. obovatus,,9
89,FB_SOUTH,Ptilotus-polystachyus,Ptilotus polystachyus - Green Mulla Mulla,,9
90,FB_SOUTH,Ptilotus-sp.,Ptilotus sp. - Mulla Mulla,,9
91,FB_SOUTH,Ptilotus-polystachyus,Ptilotus polystachyus - Prince Of Wales Feather,,9
92,FB_SOUTH,Rhodanthe-charsleyae,Rhodanthe charsleyae - Rhodanthe charsleyae,,10
97,FB_SOUTH,Rhodanthe-citrina,Rhodanthe citrina - Rhodanthe citrina,,10
93,FB_SOUTH,Rhodanthe-floribunda,"Rhodanthe floribunda - White Paper Daisy, White Everlasting",,10
94,FB_SOUTH,Rhodanthe-moschata,Rhodanthe moschata - Rhodanthe moschata,,10
95,FB_SOUTH,Rhodanthe-sp.,Rhodanthe sp. - Sunray,,10
96,FB_SOUTH,Rhodanthe-tietkensii,Rhodanthe tietkensii - Sand Sunray,,10
98,FB_SOUTH,Rhynchosia-minima,Rhynchosia minima - Native Pea,,11
99,FB_SOUTH,Salsola-kali,Salsola kali - Common Saltwort,,8
100,FB_SOUTH,Salsola-tragus,Salsola tragus - Roly Poly,,8
101,FB_SOUTH,Scaevola-parvibarbata,Scaevola parvibarbata - Small Beard Fanflower,,9
102,FB_SOUTH,Scaevola-sp.,Scaevola sp. - Scaevola,,9
103,FB_SOUTH,Schoenia-ayersii,Schoenia ayersii - Schoenia,,9
104,FB_SOUTH,Schoenia-cassiniana,Schoenia cassiniana - Pink Everlasting,,9
105,FB_SOUTH,Sclerochlamys-brachyptera,Sclerochlamys brachyptera - Shortwing Saltbush,,14
106,FB_SOUTH,Sclerolaena-Sp.,Sclerolaena Sp - Copperburr,,12
107,FB_SOUTH,Sclerolaena-bicornis,Sclerolaena bicornis - Goathead Burr,,12
108,FB_SOUTH,Sclerolaena-bicornis-var.-bicornis,Sclerolaena bicornis var. bicornis - Goathead Burr,,12
123,FB_SOUTH,Sclerolaena-birchii,Sclerolaena birchii - Copperburr,,12
109,FB_SOUTH,Sclerolaena-convexula,Sclerolaena convexula - Tall Copper Burr,,12
110,FB_SOUTH,Sclerolaena-cornishiana,Sclerolaena cornishiana - Cartwheel Burr,,12
111,FB_SOUTH,Sclerolaena-costata,Sclerolaena costata - Copperburr,,12
112,FB_SOUTH,Sclerolaena-cuneata,Sclerolaena cuneata - Yellow Bindii,,12
113,FB_SOUTH,Sclerolaena-decurrens,Sclerolaena decurrens - Green (Fleshy) Copperburr,,12
114,FB_SOUTH,Sclerolaena-diacantha,Sclerolaena diacantha - Grey Copperburr,,12
115,FB_SOUTH,Sclerolaena-diachantha,Sclerolaena diachantha - Copperburr,,12
116,FB_SOUTH,Sclerolaena-eriacantha,Sclerolaena eriacantha - Tall Bindii,,12
117,FB_SOUTH,Sclerolaena-johnsonii,Sclerolaena johnsonii - Johnson's Copperburr,,12
118,FB_SOUTH,Sclerolaena-lanicuspis,Sclerolaena lanicuspis - Woolly Copperburr,,12
119,FB_SOUTH,Sclerolaena-longicuspis,"Sclerolaena longicuspis - Sclerolaena, Long-Spined Poverty Bush",,12
120,FB_SOUTH,Sclerolaena-parallelicuspis,"Sclerolaena parallelicuspis - Sclerolaena, Western Copper Burr",,12
121,FB_SOUTH,Sclerolaena-patenticuspis,Sclerolaena patenticuspis - Spear-Fruit Copperburr,,12
122,FB_SOUTH,Sclerolaena-sp.,Sclerolaena sp. - Copperburr,,12
124,FB_SOUTH,Senecio-magnificus,Senecio magnificus - Tall Yellow Top,,8
125,FB_SOUTH,Sida-ammophila,Sida ammophila - Sida Ammophila,,5
126,FB_SOUTH,Sida-cunninghamii,Sida cunninghamii - Ridged Sida,,5
127,FB_SOUTH,Sida-fibulifera,Sida fibulifera - Pin Sida,,5
128,FB_SOUTH,Sida-platycalyx,Sida platycalyx - Lifesaver Burr,,5
129,FB_SOUTH,Sida-rohlenae,Sida rohlenae - Shrub Sida,,5
130,FB_SOUTH,Sida-sp.,Sida sp. - Sida,,5
131,FB_SOUTH,Sida-spinosa,Sida spinosa - Spiny Sida,,5
132,FB_SOUTH,Sida-rohlenae,Sida rohlenae - Shrub Sida,,5
133,FB_SOUTH,Solanum-centrale,Solanum centrale - Australian Desert Raisin,,8
134,FB_SOUTH,Solanum-ellipticum,Solanum ellipticum - Potato Bush,,8
135,FB_SOUTH,Solanum-lithophilum,Solanum lithophilum - Potato Bush,,8
136,FB_SOUTH,Solanum-quadriloculatum,Solanum quadriloculatum - Wild Tomato,,8
137,FB_SOUTH,Solanum-sp.,Solanum sp. - Solanum,,8
138,FB_SOUTH,Stenopetalum-nutans,Stenopetalum nutans - Thread Petal,,13
139,FB_SOUTH,Stenopetalum-sp.,Stenopetalum sp. - Stenopetalum,,13
140,FB_SOUTH,Stenopetalum-lineare,Stenopetalum lineare - Narrow Thread Petal,,13
141,FB_SOUTH,Streptoglossa-adscendens,Streptoglossa adscendens - Mintbush,,14
142,FB_SOUTH,Swainsona-burkei,Swainsona burkei - Hairy Darling Pea,,10
143,FB_SOUTH,Swainsona-canescens,Swainsona canescens - Grey Swainsona,,10
145,FB_SOUTH,Swainsonia-sp.,Swainsonia sp. - Darling Pea,,11
146,FB_SOUTH,Tecticornia-triandra,"Tecticornia triandra - Tecticornia, Desert Glasswort, Samphire",,12
150,FB_SOUTH,Trephrosia-sp.,Trephrosia sp. - Trephrosia,,11
147,FB_SOUTH,Tephrosia-sphaerospora,Tephrosia sphaerospora - Mulga Trefoil,,10
148,FB_SOUTH,Tephrosia-supine,Tephrosia supine - Tephrosia Supine,,10
149,FB_SOUTH,Trachymene-glaucifolia,Trachymene glaucifolia - Blue Parsnip,,11
151,FB_SOUTH,Trianthema-triquetra,Trianthema triquetra - Red Spinach,,11
152,FB_SOUTH,Tribulus-astrocarpus,Tribulus astrocarpus - Star Caltrop,,9
153,FB_SOUTH,Tribulus-eichlerianus,Tribulus eichlerianus - Tribulus eichlerianus,,9
154,FB_SOUTH,Tribulus-macrocarpus,Tribulus macrocarpus - Tribulus Macrocarpus,,9
155,FB_SOUTH,Tribulus-sp.,Tribulus sp. - Tribulus,,9
156,FB_SOUTH,Tribulus-terrestris,Tribulus terrestris - Caltrop,,9
157,FB_SOUTH,Trichodesma-sp.,Trichodesma sp. - Camel Bush,,12
158,FB_SOUTH,Vittadinia-sp.,Vittadinia sp. - Fuzzweed,,11
159,FB_SOUTH,Vittadinia-sulcata,Vittadinia sulcata - Furrowed New Holland Daisy,,11
160,FB_SOUTH,Xerochrysum-bracteatum,Xerochrysum bracteatum - Golden Everlasting,,12
161,FB_SOUTH,Zygophyllum-crassissimum,Zygophyllum crassissimum - Zygophyllum,,12
162,FB_SOUTH,Zygophyllum-iodocarpum,Zygophyllum iodocarpum - Violet Twinleaf,,12
163,FB_SOUTH,Zygophyllum-prismatothecum,"Zygophyllum prismatothecum - Twinleaf, Square-Fruit Twinleaf",,12
